"Name","id","Phone","Website/Social Media","Latitude","Longitude","Address","Sub-Category","Last Updated","Created time","Notes","Category","Source","Status","Email","Special Accommodation Hours","SNAP/EBT","WIC","Pickup Offered","Delivery Offered","Delivery/Pickup Notes","Donate"
"Deegan's Wines & Liquors",1776,"(718) 847-9154",,40.694512,-73.849685,"9519 Jamaica Ave, Jamaica","liquor_store,point_of_interest,establishment","2020-05-21T04:00:00.000Z","2020-05-29T17:32:14.000Z","Call (718) 847-9154  9AM-11PM Mon-Thurs, 9AM-12AM Fri & Sat, Sun 9PM-10PM <https://www.facebook.com/pages/category/Wine--Beer---Spirits-Store/Deegans-Wines-Liquors-128240940570850/>
","Wine & Liquor",,,,,,,,,,
"Dexter Wines & Spirits NYC",1777,"(718) 296-0142","http://dexterwinesnyc.com/",40.691596,-73.866003,"75-13 Jamaica Ave, Woodhaven","liquor_store,food,point_of_interest,establishment","2020-05-21T04:00:00.000Z","2020-05-29T17:32:14.000Z","(718)-296-0142  12-10PM Mon-Thurs, 12PM-12AM Fri & Sat, Sun 12-9PM <http://dexterwinesnyc.com/>
","Wine & Liquor",,,,,,,,,,
"Adolfo's Liquor",1778,"(718) 507-8159",,40.744613,-73.911663,"5209 Roosevelt Ave, Woodside","liquor_store,point_of_interest,establishment",,"2020-05-29T17:32:14.000Z","Open daily, call for hours 718-507-8159
","Wine & Liquor",,,,,,,,,,
"Station Liquor",1779,"(718) 945-1234","https://station-liquor.business.site/website/station-liquor/#summary",40.581134,-73.837548,"2-60 B 116th St, Rockaway Park","liquor_store,food,point_of_interest,establishment",,"2020-05-29T17:32:14.000Z",,"Wine & Liquor",,,,,,,,,,
"5 Star Wine & Liquor",1780,"(718) 779-1800",,40.745131,-73.905159,"5912 Woodside Ave, Flushing","liquor_store,point_of_interest,establishment","2020-05-04T04:00:00.000Z","2020-05-29T17:32:14.000Z","Mon-Thu 10am-10pm; Fri 10am-11pm; Sun 12-9pm
","Wine & Liquor",,,,,,,,,,
"Table Wine",1781,"(718) 478-9463","https://www.tablewine-ny.com/",40.749413,-73.886622,"79-14 37th Ave, Jackson Heights","liquor_store,food,point_of_interest,establishment","2020-05-02T04:00:00.000Z","2020-05-29T17:32:14.000Z","Call (718) 478-9463 or [www.tablewine-ny.com][1] for daily hours. See Insta for t-shirts to benefit Elmhurst Hospital [www.instagram.com/p/B-s-hsTDDN7/][2]

  [1]: http://www.tablewine-ny.com
  [2]: http://www.instagram.com/p/B-s-hsTDDN7/
","Wine & Liquor",,,,,,,,,,
"Grand Wine & Liquor Store",1782,"(718) 728-2520","http://www.grandliquors.com/",40.766425,-73.921392,"30-05 31st St, Astoria","liquor_store,food,point_of_interest,establishment",,"2020-05-29T17:32:14.000Z","Call for hours
","Wine & Liquor",,,,,,,,,,
"Northern Wine and Liquor",1783,"(718) 357-8600",,40.758099,-73.786992,"194-19 Northern Blvd, Flushing","liquor_store,food,point_of_interest,establishment","2020-04-19T04:00:00.000Z","2020-05-29T17:32:14.000Z","12pm-8pm
","Wine & Liquor",,,,,,,,,,
"Discount Wine & Liquor Inc",1784,"(718) 441-2244",,40.693309,-73.85285,"9214 Jamaica Ave, Jamaica","liquor_store,point_of_interest,establishment","2020-04-22T04:00:00.000Z","2020-05-29T17:32:14.000Z","(718) 441-2244
","Wine & Liquor",,,,,,,,,,
"Choice Discount Liquor & Wine",1785,"(718) 729-6331",,40.743501,-73.916894,"43- 42- 48TH STREET, DISCOUNT, Sunnyside","liquor_store,point_of_interest,establishment","2020-04-12T04:00:00.000Z","2020-05-29T17:32:14.000Z","Mon-Sat 2pm-12am, Sun 2pm-9pm
","Wine & Liquor",,,,,,,,,,
"Lowery Liquor & Wine Co.",1786,"(718) 784-2334","https://www.loweryswfo.com/",40.743458,-73.923824,"4014 Queens Blvd, Sunnyside","liquor_store,point_of_interest,establishment",,"2020-05-29T17:32:14.000Z","Open daily, Mon-Sat 9am-8pm, Sun 12-7 Call ahead 718-779-1800
","Wine & Liquor",,,,,,,,,,
"Francis Wines & Spirits",1787,"(718) 225-2626","https://franciswines.com/",40.762909,-73.785474,"37-09 Francis Lewis Blvd, Queens","liquor_store,food,point_of_interest,establishment","2020-04-05T04:00:00.000Z","2020-05-29T17:32:14.000Z","Mo-Sa 11am-8pm;  Su 12pm-7pm
","Wine & Liquor",,,,,,,,,,
"Carmelo's Wine and Liquor",1788,"(718) 440-8474","https://carmeloswineandliquor.business.site/",40.769055,-73.931124,"14-03B 30th Dr, Astoria","liquor_store,food,point_of_interest,establishment","2020-04-17T04:00:00.000Z","2020-05-29T17:32:14.000Z","Tue-Thu 12-9pm; Fri-Sat12–11pm; Sun 12–8pm; Closed Mondays Call 718-440-8474 [www.facebook.com/pages/category/Wine-Spirits/Carmelos-Wine-Liquor-714671915397293/][1]

  [1]: http://www.facebook.com/pages/category/Wine-Spirits/Carmelos-Wine-Liquor-714671915397293/
","Wine & Liquor",,,,,,,,,,
"Richaven Discount Liquors",1789,"(718) 849-5813",,40.692649,-73.858634,"8511 Jamaica Ave, Jamaica","liquor_store,point_of_interest,establishment","2020-04-22T04:00:00.000Z","2020-05-29T17:32:14.000Z","(718) 849-5813
","Wine & Liquor",,,,,,,,,,
"Woodhaven 90 Liquor & Wine",1790,"(718) 805-0403","https://m.facebook.com/Woodhaven-90-Liquor-1889030897999762",40.692924,-73.854824,"89-21 Jamaica Ave, Jamaica","liquor_store,food,point_of_interest,establishment","2020-05-21T04:00:00.000Z","2020-05-29T17:32:14.000Z","Mon-Thurs 10:30-10pm Fri-Sat 10:30-11pm Sun12-9pm m.facebook.com +1 718-805-0403
","Wine & Liquor",,,,,,,,,,
"JC Wine & Spirits",1791,"(718) 424-3546","http://jcwinespirits.com/",40.745384,-73.903715,"39-70 61st St, Woodside","liquor_store,point_of_interest,establishment","2020-04-16T04:00:00.000Z","2020-05-29T17:32:14.000Z","Daily, 1030am-7:30pm Pickup and Delivery, wine spirits liquor Updates and Info  [www.jcwinespirits.com][1]

  [1]: http://www.jcwinespirits.com
","Wine & Liquor",,,,,,,,,,
"Hakerem Wine & Liquor",1792,"(718) 261-9463",,40.729718,-73.824017,"141-22 Jewel Ave, Flushing","liquor_store,point_of_interest,establishment","2020-04-09T04:00:00.000Z","2020-05-29T17:32:14.000Z","Call for hours, 718-261-9463
","Wine & Liquor",,,,,,,,,,
"Jin Brothers Wine & Liquor",1793,"(718) 458-5724","https://www.facebook.com/JinBrothersWineLiquor",40.746147,-73.9131188,"51-3 Skillman Ave, Woodside","liquor_store,food,point_of_interest,establishment","2020-05-05T04:00:00.000Z","2020-05-29T17:32:14.000Z","Tue-Sat 12:30-5:30 (Closed Sun/Mon) Curbside pickup only Text in advance 347-217-7255  | 51-3 Skillman Ave Woodside
","Wine & Liquor",,,,,,,,,,
"Bill's Wines & Liquors",1794,"(718) 361-1421",,40.7451222,-73.9213385,"4226 43rd Ave, Long Island City","liquor_store,point_of_interest,establishment","2020-05-06T04:00:00.000Z","2020-05-29T17:32:14.000Z","Call 718-361-1421 Open daily 12PM-6PM
","Wine & Liquor",,,,,,,,,,
"Blue.Z Liquor",1795,"(718) 706-8889",,40.7402324,-73.9232485,"41-26 Greenpoint Ave, Sunnyside","liquor_store,point_of_interest,establishment","2020-05-06T04:00:00.000Z","2020-05-29T17:32:14.000Z","Call 718-706-8889 Open daily 1PM-7PM
","Wine & Liquor",,,,,,,,,,
"Suhag Wine & Liquor",1796,"(718) 793-6629","http://www.suhagwine.com/",40.7304566,-73.8239975,"69-30 Main St, Queens","liquor_store,food,point_of_interest,establishment","2020-05-07T04:00:00.000Z","2020-05-29T17:32:14.000Z","10am-6pm Mon-Wed 10am-7pm Thur-Fri Closed Sat 12pm-6pm Sun (718) 793-6629
","Wine & Liquor",,,,,,,,,,
"36th Avenue Wine & Spirits",1797,"(718) 361-6080","http://www.36thavewine.com/",40.7565278,-73.930207,"30-14 36th Ave, Astoria","liquor_store,food,point_of_interest,establishment","2020-05-08T04:00:00.000Z","2020-05-29T17:32:14.000Z","30-14 36th Ave
","Wine & Liquor",,,,,,,,,,
"Astoria Park Wine & Spirits",1798,"(718) 606-1142","http://www.astoriaparkwine.com/",40.7733655,-73.9166818,"28-07 24th Ave, Queens","liquor_store,food,point_of_interest,establishment","2020-05-08T04:00:00.000Z","2020-05-29T17:32:14.000Z","718-606-114 | 28-07 24th Ave Astoria  [www.astoriaparkwine.com][1]

  [1]: http://www.astoriaparkwine.com
","Wine & Liquor",,,,,,,,,,
"Discount Wine & Liquor Inc",1799,"(718) 441-2244",,40.6933091,-73.8528499,"9214 Jamaica Ave, Jamaica","liquor_store,point_of_interest,establishment","2020-05-21T04:00:00.000Z","2020-05-29T17:32:14.000Z","(718) 441-6585 11AM-11:30pm Mon-Sat, Sun 12pm-9pm
","Wine & Liquor",,,,,,,,,,
"Bicycle Parts & Accessories",1800,"(443) 939-5553","https://tgbikese-bikes.business.site/",40.7395002,-73.9186679,"4756 47th St, Queens","point_of_interest,establishment",,"2020-05-29T17:32:14.000Z","11am-7pm 443-939-5553
","Bicycle Shops",,,,,,,,,,
"Bikelane Bicycle Store",1801,"(718) 441-4011","https://youtu.be/1wuQOBSbVeI",40.6927725,-73.8584932,"85-13 Jamaica Ave, Woodhaven","bicycle_store,parking,car_repair,point_of_interest,establishment",,"2020-05-29T17:32:14.000Z","Call 718-441-4011 or visit <https://www.facebook.com/bikelanebicyclestore/>
","Bicycle Shops",,,,,,,,,,
"Bushwick Cycles",1802,"(347) 227-8058","http://bushwickcyclesinc.com/?utm_source=gmb&utm_medium=referral",40.7145095,-73.9009806,"6103 Fresh Pond Rd, Middle Village","bicycle_store,point_of_interest,establishment",,"2020-05-29T17:32:14.000Z","Mon-Sat 10am-6pm Sun: 10am-5pm 347-227-8058 6103 Fresh Pond Rd, Middle Village [www.bushwickcyclesinc.com][1] bushwickcyclesinc@gmail.com

  [1]: http://www.bushwickcyclesinc.com
","Bicycle Shops",,,,,,,,,,
"Bellitte Bicycles",1803,"(718) 739-3795","http://bellbikes.com/",40.7068724,-73.7899533,"169-20 Jamaica Ave, Jamaica","bicycle_store,point_of_interest,establishment",,"2020-05-29T17:32:14.000Z","Mon-Sat 10am-6pm 718-739-3795
","Bicycle Shops",,,,,,,,,,
"Gray's Bicycles & Accessories",1804,"(718) 441-9767",,40.706871,-73.8320226,"8234 Lefferts Blvd, Jamaica","bicycle_store,point_of_interest,establishment",,"2020-05-29T17:32:14.000Z","11am-6pm Call ahead 718-441-9767
","Bicycle Shops",,,,,,,,,,
"Grand Bicycle Center",1805,"(718) 779-4691","http://www.grandbicycle.com/",40.7278416,-73.8927467,"7013 Grand Ave, Maspeth","bicycle_store,point_of_interest,establishment",,"2020-05-29T17:32:14.000Z","Mon-Sat 12pm -6pm Sun 12pm-5pm 718-779-4691
","Bicycle Shops",,,,,,,,,,
"Mini Mall",1806,"(718) 945-6787",,40.5787279,-73.8491668,"430 Beach 129th St, Rockaway Park","bicycle_store,point_of_interest,establishment",,"2020-05-29T17:32:14.000Z","Open 11am-5pm but definitely call ahead, 718-945-6787
","Bicycle Shops",,,,,,,,,,
"Peak Bicycle Pro",1807,"(718) 225-5119","http://www.peakmtnbike.com/",40.7675343,-73.74791,"42-42 235th St, Douglaston","bicycle_store,point_of_interest,establishment",,"2020-05-29T17:32:14.000Z","Mon-Fri 11am-5pm, Sat 10am-6pm, Sun 11am-5pm 718-225-5119 | 42-42 235th St, Douglaston Updates [www.facebook.com/peak.bikes.9/posts/2795442690540398][1]

  [1]: http://www.facebook.com/peak.bikes.9/posts/2795442690540398
","Bicycle Shops",,,,,,,,,,
"Robert's Bicycles",1808,"(718) 353-5432","http://www.robertsbicycles.net/",40.7670546,-73.790049,"33-13 Francis Lewis Blvd, Flushing","bicycle_store,point_of_interest,establishment",,"2020-05-29T17:32:14.000Z","Tu, Thu-Sat 10am-5pm Sun 11:30-4pm  Closed Mon & Wed  718-353-5432
","Bicycle Shops",,,,,,,,,,
"Rockaway Beach Cycles",1809,"(718) 808-9221",,40.5829986,-73.8221163,"101-19 Rockaway Beach Blvd, Queens","bicycle_store,point_of_interest,establishment",,"2020-05-29T17:32:14.000Z","Call for hours 718-808-9221
","Bicycle Shops",,,,,,,,,,
"Spokesman Cycles",1810,"(718) 433-0450","http://www.spokesmancycles.com/",40.74327,-73.95413,"49-04 Vernon Blvd, Long Island City","bicycle_store,point_of_interest,establishment",,"2020-05-29T17:32:14.000Z","10am-6pm | Call ahead 718-433-0450 | 49-04 Vernon Blvd LIC
","Bicycle Shops",,,,,,,,,,
"Spokesman Cycles Ridgewood",1811,"(718) 366-0450","http://spokesmancycles.com/",40.7033811,-73.8654587,"83-03 Myrtle Ave, Ridgewood","bicycle_store,point_of_interest,establishment",,"2020-05-29T17:32:14.000Z","10am-6pm, Call ahead 718-366-0450
","Bicycle Shops",,,,,,,,,,
"Spin City Cycles",1812,"(718) 896-8850","http://www.spincitycycle.com/",40.727886,-73.855207,"98-73 Queens Blvd, Rego Park","bicycle_store,point_of_interest,establishment",,"2020-05-29T17:32:14.000Z","Open Wed Fri Sat Sun 11am-7pm (closed Mon Tue Thu)  Call ahead 718-896-8850
","Bicycle Shops",,,,,,,,,,
"Twin Bicycle & Sporting Goods",1813,"(718) 326-7725",,40.712727,-73.8768939,"7520 Metropolitan Ave, Middle Village","bicycle_store,point_of_interest,establishment",,"2020-05-29T17:32:14.000Z","11am-6pm, Call ahead 718-326-7725
","Bicycle Shops",,,,,,,,,,
"Bike Stop Astoria",1814,"(718) 278-2453","http://bikestopastoria.com/",40.7660888,-73.9144787,"37-19 28th Ave, Queens","bicycle_store,point_of_interest,establishment",,"2020-05-29T17:32:14.000Z","Daily 10am-6pm - Call to confirm (718) 278-2453
","Bicycle Shops",,,,,,,,,,
"Bill's Cyclery",1815,"(718) 335-1906","http://ubuybikes.com/",40.7456906,-73.9004591,"63-24 Roosevelt Ave, Woodside","bicycle_store,point_of_interest,establishment",,"2020-05-29T17:32:14.000Z","Mon-Sat 11am - 7pm Sun - Call to confirm (718) 335-1906
","Bicycle Shops",,,,,,,,,,
"Tony's Bicycles",1816,"(718) 278-3355","http://tonysbicycles.com/",40.7730996,-73.9108481,"35-01 23rd Ave, Astoria","bicycle_store,point_of_interest,establishment",,"2020-05-29T17:32:14.000Z","Mon-Sat 10am-7pm Sun 10am-6pm - Call to confirm (718) 278-3355
","Bicycle Shops",,,,,,,,,,
"Atlixc Bicycle Shop",1817,,,40.7463946,-73.8939568,,,,"2020-05-29T17:32:14.000Z","9am-8pm daily Call 917-294-1806 |  71-24 Roosevelt Ave Jackson Heights
","Bicycle Shops",,,,,,,,,,
"Monkey Bike Sales & Repair #2",1818,,,40.7572213,-73.8664601,,,,"2020-05-29T17:32:14.000Z","bike shop
","Bicycle Shops",,,,,,,,,,
"Hospital de Bicicletas",1819,"(347) 876-9595","https://hospitaldebicicletas-bicyclestore.negocio.site/?utm_source=gmb&utm_medium=referral",40.748959,-73.873894,"37-64 93rd St, Jackson Heights","bicycle_store,point_of_interest,establishment",,"2020-05-29T17:32:14.000Z","[Closed at this time]
","Bicycle Shops",,,,,,,,,,
"Arc de Triomphe Bike & Skate Shop",1820,"(718) 846-2099","http://www.adtbikes.com/",40.698441,-73.8347598,"114-01 Jamaica Ave, Richmond Hill","bicycle_store,point_of_interest,establishment",,"2020-05-29T17:32:14.000Z","[Closed at this time] Call 718-846-2099
","Bicycle Shops",,,,,,,,,,
"Emergencia para bicicletas",1821,"(347) 761-7690",,40.750606,-73.8586668,"10802 Corona Ave., Queens","point_of_interest,establishment",,"2020-05-29T17:32:14.000Z","Closed at this time
","Bicycle Shops",,,,,,,,,,
"Bicycle Barn",1822,"(718) 479-3119",,40.7094924,-73.7381599,"107-34 Springfield Blvd, Queens Village","bicycle_store,point_of_interest,establishment",,"2020-05-29T17:32:14.000Z","[Closed at this time] 718-479-3119
","Bicycle Shops",,,,,,,,,,
"Cigi Bicycle Shop",1823,"(718) 457-1093",,40.75088,-73.8756319,"91-07 37th Ave, Jackson Heights","bicycle_store,point_of_interest,establishment",,"2020-05-29T17:32:14.000Z","[Closed at this time] 718-457-1093
","Bicycle Shops",,,,,,,,,,
"NY Electric Bike Shop",1824,"(347) 348-2850",,40.7573076,-73.9078273,"30-94 51st St, Woodside","bicycle_store,point_of_interest,establishment",,"2020-05-29T17:32:14.000Z","[Closed at this time] 347-348-2850
","Bicycle Shops",,,,,,,,,,
"LC Bicycle Repair",1825,"(347) 981-9040",,40.753362,-73.8653231,"35-45 102nd St, Corona","point_of_interest,establishment",,"2020-05-29T17:32:14.000Z","[Closed at this time] 347-981-9040
","Bicycle Shops",,,,,,,,,,
"Paul's Bicycle Shop",1826,"(718) 318-2000",,40.5790335,-73.83697,"163 B 116th St, Queens","bicycle_store,point_of_interest,establishment",,"2020-05-29T17:32:14.000Z","[Closed at this time]
","Bicycle Shops",,,,,,,,,,
"Bicycle Man Repair & Sales",1827,"(718) 706-0450","http://bikerepairman.com/",40.7549243,-73.921353,"40-21a 35th Ave, Astoria","bicycle_store,point_of_interest,establishment",,"2020-05-29T17:32:14.000Z","Mon-Fri 11am-4pm | 718-706-0450 | 40-21a 35th Ave Astoria [www.bikerepairman.com][1]

  [1]: http://www.bikerepairman.com
","Bicycle Shops",,,,,,,,,,
"5 Hermanos Bike Shop",1828,,,40.7610091,-73.9160397,,,,"2020-05-29T17:32:14.000Z","10-5pm everyday | 347-358-3189 | 3005 41st St Astoria
","Bicycle Shops",,,,,,,,,,
"Stray Vintage",1829,"(718) 779-7795","http://www.instagram.com/strayvintage",40.746452,-73.915725,"4809 Skillman Ave, Sunnyside","electronics_store,home_goods_store,point_of_interest,establishment",,"2020-05-29T17:32:14.000Z","(CLOSED at this time] preview & reserve inventory at [www.instagram.com/strayvintage][1]

  [1]: http://www.instagram.com/strayvintage
","Shops & Services",,,,,,,,,,
"SunnyCompost",1830,,"https://sunnysidenycommunitygarden.wordpress.com/",40.750027,-73.913844,"38-63-38-1 50th St, Woodside","park,point_of_interest,establishment","2020-04-16T04:00:00.000Z","2020-05-29T17:32:14.000Z","Closed at this time Updates on twtr <https://twitter.com/sunnycompost>
","Shops & Services",,,,,,,,,,
"Win Depot Restaurant Equipment Center",1831,"(718) 433-1999","https://www.windepotstore.com/",40.7525542,-73.9200916,"42-38 Northern Blvd, Long Island City","point_of_interest,establishment","2020-05-01T04:00:00.000Z","2020-05-29T17:32:14.000Z","Mon-Sat 9am-6pm (Closed Sun)
","Shops & Services",,,,,,,,,,
"Violet's Volition",1832,"(347) 924-9051","http://www.violetsvolition.com/",40.74628,-73.917903,"41-03 46th St, Sunnyside","jewelry_store,point_of_interest,clothing_store,establishment",,"2020-05-29T17:32:14.000Z","Shipping & Delivery available. Preview inventory at [www.instagram.com/violetsvolition][1] Venmo/Paypal @violetsvolition                              Buy �� Gift Cards on website [www.violetsvolition.com][2]                                                       Prepaid & pick-up only Sat 12-6pm

  [1]: http://www.instagram.com/violetsvolition
  [2]: http://www.violetsvolition.com
","Shops & Services",,,,,,,,,,
"Sunnyside Shines BID",1833,"(718) 606-1800","http://www.sunnysideshines.org/",40.741756,-73.922114,"4556 43rd St, Sunnyside","point_of_interest,establishment",,"2020-05-29T17:32:14.000Z","For COVID-19 Business Resources visit <https://linktr.ee/SunnysideShines>
","Shops & Services",,,,,,,,,,
"Sunnyside Ballet Studio",1834,"(646) 831-0943","http://www.sunnysideballet.com/",40.74247,-73.915942,"49-02 Queens Blvd 4th floor, Woodside","point_of_interest,establishment",,"2020-05-29T17:32:14.000Z","[CLOSED at this time] FREE online dance classes DM for dates & schedule <https://www.instagram.com/p/B-KuLymDWq6/>
","Shops & Services",,,,,,,,,,
"Artist & Craftsman",1835,"(718) 433-4949","http://www.artistcraftsman.com/",40.745386,-73.930433,"34-09 Queens Blvd, Long Island City","point_of_interest,establishment","2020-04-16T04:00:00.000Z","2020-05-29T17:32:14.000Z","[CLOSED at this time] Shop at [www.artistcraftsman.com][1] Tag your projects with [www.instagram.com/artistcraftsman\_lic/][2]

  [1]: http://www.artistcraftsman.com
  [2]: http://www.instagram.com/artistcraftsman_lic/
","Shops & Services",,,,,,,,,,
"Skillman Pets",1836,"(718) 803-3635","http://skillmanpets.com/",40.746001,-73.914584,"4916 Skillman Ave, Woodside","point_of_interest,establishment","2020-04-16T04:00:00.000Z","2020-05-29T17:32:14.000Z","Week to week, WED FRI & SAT 10am-2pm Definitely call 718-803-3635 or Insta [www.instagram.com/skillmanpets][1] for hours, delivery options, orders & prepaid orders

  [1]: http://www.instagram.com/skillmanpets
","Shops & Services",,,,,,,,,,
"Elegant Barber Shop",1837,"(646) 249-8952","https://www.facebook.com/Elegant-Barber-Shop-on-skillman-736972946338661/",40.746179,-73.912916,"51-09 Skillman Ave, Woodside","hair_care,health,point_of_interest,establishment","2020-04-16T04:00:00.000Z","2020-05-29T17:32:14.000Z","Closed at this time Updates call Mike 646-249-8952 or [www.facebook.com/Elegant-Barber-Shop-on-skillman-736972946338661/][1]

  [1]: http://www.facebook.com/Elegant-Barber-Shop-on-skillman-736972946338661/
","Shops & Services",,,,,,,,,,
"Suryaside Yoga",1838,"(718) 898-9642","http://www.suryasideyoga.com/",40.746093,-73.914944,"49-06 Skillman Ave, Woodside","gym,health,point_of_interest,establishment","2020-04-16T04:00:00.000Z","2020-05-29T17:32:14.000Z","[CLOSED at this time] Online classes and updates [www.instagram.com/suryaside][1] Teacher Relief Fund <https://www.gofundme.com/f/save-our-yogis>

  [1]: http://www.instagram.com/suryaside
","Shops & Services",,,,,,,,,,
"Project For Living Artists",1839,,,40.747661,-73.902781,"38-02 61st St, Woodside","point_of_interest,establishment","2020-04-16T04:00:00.000Z","2020-05-29T17:32:14.000Z","[CLOSED at this time] During the temporary closure, gallery director Dimitrios (Jim) Dimitrakopoulos is sharing his own creative work at [www.instagram.com/projectforlivingartists][1]

  [1]: http://www.instagram.com/projectforlivingartists
","Shops & Services",,,,,,,,,,
"The UPS Store",1840,"(718) 433-9111","https://locations.theupsstore.com/ny/sunnyside/45-12-46th-st?utm_source=Yext&utm_medium=organic&utm_campaign=Listings",40.74295,-73.919356,"45-12 46th St, Queens","finance,point_of_interest,establishment","2020-04-16T04:00:00.000Z","2020-05-29T17:32:14.000Z","Monday-Friday 9am-7pm, Saturday 10am-5pm
","Shops & Services",,,,,,,,,,
"Home Depot",1841,"(718) 278-9031","https://www.homedepot.com/l/Long-Island-City/NY/Long-Island-City/11101/1255",40.752109,-73.9121,"50-10 Northern Blvd, Queens","hardware_store,furniture_store,home_goods_store,point_of_interest,establishment","2020-04-16T04:00:00.000Z","2020-05-29T17:32:14.000Z","Open, 6am-6pm Mon-Sat, 7am-6pm Sun - Call (718) 278-9031 to confirm
","Shops & Services",,,,,,,,,,
"Tone Pilates and Wellness",1842,"(347) 730-6057","http://www.toneny.com/",40.761278,-73.924186,"32-12 Broadway, Astoria","gym,health,point_of_interest,establishment",,"2020-05-29T17:32:14.000Z","Offering free pilates & yoga on Zoom Contact <https://www.toneny.com/contact-us> + instructor fund <https://www.gofundme.com/f/tone-pilates-instructor-support-fund>
","Shops & Services",,,,,,,,,,
"Dollar Tree",1843,"(718) 662-5252","https://www.dollartree.com/locations/ny/sunnyside/4787/?utm_source=Google&utm_medium=Maps&utm_campaign=Google+Places",40.74445,-73.925804,"3909 Queens Blvd, Queens","grocery_or_supermarket,furniture_store,home_goods_store,food,point_of_interest,establishment",,"2020-05-29T17:32:14.000Z","Open daily 10-11am for Seniors only, 11-6pm general
","Shops & Services",,,,,,,,,,
"Signature Hardware",1844,"(718) 707-0025","https://signature-paints-home-center.business.site/",40.742477,-73.918947,"45-24 46th St, Sunnyside","hardware_store,point_of_interest,establishment",,"2020-05-29T17:32:14.000Z","Open daily, Mon-Sun: 8am-9pm Sun 8am-8pm  Call ahead 718-707-0025
","Shops & Services",,,,,,,,,,
"Better Line Hardware",1845,"(718) 729-2730",,40.741175,-73.921133,"43-24 Greenpoint Ave, Long Island City","hardware_store,point_of_interest,establishment",,"2020-05-29T17:32:14.000Z","Open daily, Mon-Sat 9:30am-7pm Sun. 10:30am-4pm Call ahead 718-729-2730
","Shops & Services",,,,,,,,,,
"Voicu & Nica Law Office",1846,"(347) 808-8816","http://voicunicalaw.com/",40.746431,-73.915378,"48-23 Skillman Ave, Sunnyside","lawyer,point_of_interest,establishment",,"2020-05-29T17:32:14.000Z","Call 347-808-8816 [www.voicunicalaw.com][1]

  [1]: http://www.voicunicalaw.com
","Shops & Services",,,,,,,,,,
"Yoseka Stationary",1847,"(201) 431-7291","http://yosekastationery.com/",40.739627,-73.924294,"4806 41st St, Sunnyside","point_of_interest,establishment","2020-05-02T04:00:00.000Z","2020-05-29T17:32:14.000Z","Online orders <https://www.instagram.com/yoseka.stationery>
","Shops & Services",,,,,,,,,,
"Supreme Team Boxing",1848,"(718) 709-9799","http://www.supremeteamboxing.com/",40.744824,-73.930347,"34-09 Queens Blvd, Long Island City","gym,health,point_of_interest,establishment","2020-04-16T04:00:00.000Z","2020-05-29T17:32:14.000Z","[Closed at this time] Masks for Sale Proceeds go to help our community restaurants deliver meals to front line #healthcare workers at Elmhurst Hospital // Call or email for info at 718-709-9799 or info@supremeteamboxing.com [www.instagram.com/p/B--806qF5fh/][1] // FREE ONLINE CLASSES/DEMOS #Free #Community #Virtual #Live #Online #Boxing #Class EVERY WEDNESDAY 6:30pm  We want to help all those in our community that’s been affected by the epidemic & help them find a way to deal with stress and at the same time get in great shape and learn real #selfdefense that works! Sign up at [www.supremeteamboxing.com][2] For info call 718-709-9799  #longislandcity #sunnysidequeens #woodside #coachnelson #supremeteamboxing

  [1]: http://www.instagram.com/p/B--806qF5fh/
  [2]: http://www.supremeteamboxing.com
","Shops & Services",,,,,,,,,,
"Big Apple Hardware & Houseware Inc.",1849,"(718) 969-8633","http://www.bigapplehardware.com/",40.719886,-73.810097,"15317 Union Tpke, Flushing","hardware_store,point_of_interest,establishment","2020-04-09T04:00:00.000Z","2020-05-29T17:32:14.000Z","Call for hours, 718-969-8633
","Shops & Services",,,,,,,,,,
"Parsons Tires",1850,"(718) 591-6228",,40.725957,-73.810458,"7521 Parsons Blvd, Fresh Meadows","car_repair,point_of_interest,establishment","2020-04-09T04:00:00.000Z","2020-05-29T17:32:14.000Z","Call for hours, 718-591-6228
","Shops & Services",,,,,,,,,,
"Micro Center",1851,"(718) 674-8400","https://www.microcenter.com/site/stores/flushing.aspx?storeid=145",40.729083,-73.814795,"71-43 Kissena Blvd, Queens","electronics_store,point_of_interest,establishment","2020-04-09T04:00:00.000Z","2020-05-29T17:32:14.000Z","Call for hours, 718-674-8400
","Shops & Services",,,,,,,,,,
"Wespaw Pets",1852,"(718) 706-8100","https://wespawpets.com/",40.743721,-73.920177,"44-05 Queens Blvd, Sunnyside","point_of_interest,establishment","2020-04-13T04:00:00.000Z","2020-05-29T17:32:14.000Z","Open for local delivery and curbside pickup. For hours and orders visit [www.wespawpets.com][1]

  [1]: http://www.wespawpets.com
","Shops & Services",,,,,,,,,,
"Kew & Willow Books",1853,"(718) 441-9835","http://www.kewgardenstheatre.com/",40.707866,-73.830832,"8105 Lefferts Blvd, Kew Gardens","movie_theater,point_of_interest,establishment","2020-04-18T04:00:00.000Z","2020-05-29T17:32:14.000Z","open for curbside pickup and delivery, temporarily closed for browsing due to COVID-19, please submit orders through website or call 718-441-0009 <https://www.kewandwillow.com/>
","Shops & Services",,,,,,,,,,
